part_of_speech	source_lemma	display_ES	display_ES_419	article_ES	article_ES_419	gender	number_policy	verb_infinitive	verb_group	meaning_note	semantic_scene	topic_domain	example_ES	example_ES_419
pronoun	ninguno	ninguno	ninguno	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	none	no item available	grammar_function_words	No hay ninguno libre.	No hay ninguno libre.
determiner	varios	varios	varios	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	several	several people	grammar_function_words	Varios estudiantes esperan.	Varios estudiantes esperan.
determiner	cualquier	cualquier	cualquier	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	any	any option	grammar_function_words	Cualquier día está bien.	Cualquier día está bien.
pronoun	ambos	ambos	ambos	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	both	two people together	grammar_function_words	Ambos viven cerca.	Ambos viven cerca.
adverb	más	más	más	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	more	asking for more	degree_basics	Quiero más agua.	Quiero más agua.
adverb	menos	menos	menos	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	less	smaller amount	degree_basics	Como menos pan.	Como menos pan.
pronoun	algo	algo	algo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	something	something needed	grammar_function_words	Necesito algo para escribir.	Necesito algo para escribir.
pronoun	nada	nada	nada	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	nothing	nothing available	grammar_function_words	No veo nada aquí.	No veo nada aquí.
pronoun	alguien	alguien	alguien	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	someone	someone calling	grammar_function_words	Alguien llama a la puerta.	Alguien llama a la puerta.
pronoun	nadie	nadie	nadie	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	nobody	empty place	grammar_function_words	No hay nadie en casa.	No hay nadie en casa.
noun	nombre	nombre	nombre	el	el	masculine	singular_default	not_applicable	not_applicable	first name or name	name on a form	people_identity	Escribo mi nombre en el formulario.	Escribo mi nombre en el formulario.
noun	apellido	apellido	apellido	el	el	masculine	singular_default	not_applicable	not_applicable	surname	surname on a form	people_identity	Mi apellido es García.	Mi apellido es García.
noun	edad	edad	edad	la	la	feminine	singular_default	not_applicable	not_applicable	age	age on a form	people_identity	La edad está en el carné.	La edad está en el carné.
noun	nacionalidad	nacionalidad	nacionalidad	la	la	feminine	singular_default	not_applicable	not_applicable	nationality	nationality on a form	people_identity	Mi nacionalidad es mexicana.	Mi nacionalidad es mexicana.
noun	idioma	idioma	idioma	el	el	masculine	singular_default	not_applicable	not_applicable	language	language choice	people_identity	El idioma de la clase es español.	El idioma de la clase es español.
noun	lengua	lengua	lengua	la	la	feminine	singular_default	not_applicable	not_applicable	language or tongue	language at home	people_identity	Mi lengua es el español.	Mi lengua es el español.
noun	turista	turista	turista	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	tourist	tourist in a city	people_travel	El turista mira el mapa.	El turista mira el mapa.
noun	visitante	visitante	visitante	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	visitor	visitor at a museum	people_travel	La visitante entra al museo.	La visitante entra al museo.
noun	camarero	camarero	camarero	el	el	masculine	singular_default	not_applicable	not_applicable	waiter	waiter in a cafe	people_food_services	El camarero trae la cuenta.	El camarero trae la cuenta.
noun	camarera	camarera	camarera	la	la	feminine	singular_default	not_applicable	not_applicable	waitress	waitress in a cafe	people_food_services	La camarera sirve café.	La camarera sirve café.
noun	cocinero	cocinero	cocinero	el	el	masculine	singular_default	not_applicable	not_applicable	male cook	cook in a kitchen	people_food_services	El cocinero prepara arroz.	El cocinero prepara arroz.
noun	cocinera	cocinera	cocinera	la	la	feminine	singular_default	not_applicable	not_applicable	female cook	cook in a kitchen	people_food_services	La cocinera prepara sopa.	La cocinera prepara sopa.
noun	recepcionista	recepcionista	recepcionista	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	receptionist	hotel reception	people_services	La recepcionista da la llave.	La recepcionista da la llave.
noun	dependiente	dependiente	dependiente	el	el	masculine	singular_default	not_applicable	not_applicable	male shop assistant	shop assistant at work	people_services	El dependiente vende zapatos.	El dependiente vende zapatos.
noun	dependienta	dependienta	dependienta	la	la	feminine	singular_default	not_applicable	not_applicable	female shop assistant	shop assistant at work	people_services	La dependienta ayuda al cliente.	La dependienta ayuda al cliente.
noun	conductor	conductor	conductor	el	el	masculine	singular_default	not_applicable	not_applicable	male driver	driver in a taxi	people_transport	El conductor espera en el taxi.	El conductor espera en el taxi.
noun	conductora	conductora	conductora	la	la	feminine	singular_default	not_applicable	not_applicable	female driver	driver in a bus	people_transport	La conductora abre la puerta.	La conductora abre la puerta.
noun	policía	policía	policía	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	police officer	police officer in street	people_services	El policía está en la esquina.	El policía está en la esquina.
noun	actor	actor	actor	el	el	masculine	singular_default	not_applicable	not_applicable	actor	actor at a theater	people_leisure	El actor habla en el teatro.	El actor habla en el teatro.
noun	actriz	actriz	actriz	la	la	feminine	singular_default	not_applicable	not_applicable	actress	actress at a theater	people_leisure	La actriz canta bien.	La actriz canta bien.
noun	músico	músico	músico	el	el	masculine	singular_default	not_applicable	not_applicable	musician	musician in a plaza	people_leisure	El músico toca la guitarra.	El músico toca la guitarra.
noun	cantante	cantante	cantante	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	singer	singer at a concert	people_leisure	La cantante canta una canción.	La cantante canta una canción.
noun	artista	artista	artista	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	artist	artist drawing	people_leisure	El artista dibuja una flor.	El artista dibuja una flor.
noun	dentista	dentista	dentista	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	dentist	dentist appointment	people_health	La dentista mira el diente.	La dentista mira el diente.
noun	periodista	periodista	periodista	not_applicable	not_applicable	common	singular_default	not_applicable	not_applicable	journalist	journalist writing	people_work	El periodista escribe una noticia.	El periodista escribe una noticia.
noun	cuello	cuello	cuello	el	el	masculine	singular_default	not_applicable	not_applicable	neck	neck pain	body_health_hygiene	Me duele el cuello.	Me duele el cuello.
noun	hombro	hombro	hombro	el	el	masculine	singular_default	not_applicable	not_applicable	shoulder	shoulder pain	body_health_hygiene	Me duele el hombro.	Me duele el hombro.
noun	pecho	pecho	pecho	el	el	masculine	singular_default	not_applicable	not_applicable	chest	chest body part	body_health_hygiene	Me duele el pecho.	Me duele el pecho.
noun	dedo	dedo	dedo	el	el	masculine	singular_default	not_applicable	not_applicable	finger or toe	finger on hand	body_health_hygiene	Me corto un dedo.	Me corto un dedo.
noun	uña	uña	uña	la	la	feminine	singular_default	not_applicable	not_applicable	nail	clean nail	body_health_hygiene	La uña está limpia.	La uña está limpia.
noun	rodilla	rodilla	rodilla	la	la	feminine	singular_default	not_applicable	not_applicable	knee	knee pain	body_health_hygiene	Me duele la rodilla.	Me duele la rodilla.
noun	labio	labio	labio	el	el	masculine	singular_default	not_applicable	not_applicable	lip	dry lip	body_health_hygiene	El labio está seco.	El labio está seco.
noun	piel	piel	piel	la	la	feminine	singular_default	not_applicable	not_applicable	skin	healthy skin	body_health_hygiene	La piel está sana.	La piel está sana.
noun	barba	barba	barba	la	la	feminine	singular_default	not_applicable	not_applicable	beard	beard on a man	body_health_hygiene	Mi padre tiene barba.	Mi padre tiene barba.
noun	bigote	bigote	bigote	el	el	masculine	singular_default	not_applicable	not_applicable	mustache	mustache on face	body_health_hygiene	El señor tiene bigote.	El señor tiene bigote.
noun	ceja	ceja	ceja	la	la	feminine	singular_default	not_applicable	not_applicable	eyebrow	eyebrow above eye	body_health_hygiene	La ceja está sobre el ojo.	La ceja está sobre el ojo.
noun	pestaña	pestaña	pestaña	la	la	feminine	singular_default	not_applicable	not_applicable	eyelash	eyelash near eye	body_health_hygiene	La pestaña está junto al ojo.	La pestaña está junto al ojo.
noun	cintura	cintura	cintura	la	la	feminine	singular_default	not_applicable	not_applicable	waist	waist pain	body_health_hygiene	Tengo dolor en la cintura.	Tengo dolor en la cintura.
noun	tobillo	tobillo	tobillo	el	el	masculine	singular_default	not_applicable	not_applicable	ankle	ankle pain	body_health_hygiene	Me duele el tobillo.	Me duele el tobillo.
noun	hueso	hueso	hueso	el	el	masculine	singular_default	not_applicable	not_applicable	bone	bone in body	body_health_hygiene	El hueso está en la pierna.	El hueso está en la pierna.
noun	músculo	músculo	músculo	el	el	masculine	singular_default	not_applicable	not_applicable	muscle	muscle after exercise	body_health_hygiene	El músculo duele después de correr.	El músculo duele después de correr.
noun	garganta	garganta	garganta	la	la	feminine	singular_default	not_applicable	not_applicable	throat	sore throat	body_health_hygiene	Me duele la garganta.	Me duele la garganta.
noun	alergia	alergia	alergia	la	la	feminine	singular_default	not_applicable	not_applicable	allergy	health problem	body_health_hygiene	Tengo alergia al polvo.	Tengo alergia al polvo.
noun	gripe	gripe	gripe	la	la	feminine	singular_default	not_applicable	not_applicable	flu	being sick	body_health_hygiene	Tengo gripe esta semana.	Tengo gripe esta semana.
noun	resfriado	resfriado	resfriado	el	el	masculine	singular_default	not_applicable	not_applicable	cold illness	minor illness	body_health_hygiene	Tengo un resfriado.	Tengo un resfriado.
noun	herida	herida	herida	la	la	feminine	singular_default	not_applicable	not_applicable	wound	small wound	body_health_hygiene	La herida es pequeña.	La herida es pequeña.
noun	accidente	accidente	accidente	el	el	masculine	singular_default	not_applicable	not_applicable	accident	street accident	body_health_hygiene	Hay un accidente en la calle.	Hay un accidente en la calle.
noun	ambulancia	ambulancia	ambulancia	la	la	feminine	singular_default	not_applicable	not_applicable	ambulance	emergency vehicle	body_health_hygiene	La ambulancia llega pronto.	La ambulancia llega pronto.
noun	crema	crema	crema	la	la	feminine	singular_default	not_applicable	not_applicable	cream	skin cream	body_health_hygiene	La crema está en el baño.	La crema está en el baño.
noun	venda	venda	venda	la	la	feminine	singular_default	not_applicable	not_applicable	bandage	bandage on hand	body_health_hygiene	La venda está en la mano.	La venda está en la mano.
noun	termómetro	termómetro	termómetro	el	el	masculine	singular_default	not_applicable	not_applicable	thermometer	checking fever	body_health_hygiene	El termómetro marca fiebre.	El termómetro marca fiebre.
noun	vacuna	vacuna	vacuna	la	la	feminine	singular_default	not_applicable	not_applicable	vaccine	health appointment	body_health_hygiene	La vacuna es importante.	La vacuna es importante.
noun	dieta	dieta	dieta	la	la	feminine	singular_default	not_applicable	not_applicable	diet	healthy eating	body_health_hygiene	La dieta tiene fruta.	La dieta tiene fruta.
noun	cepillo	cepillo	cepillo	el	el	masculine	singular_default	not_applicable	not_applicable	brush	toothbrush or brush	body_health_hygiene	El cepillo está en el lavabo.	El cepillo está en el lavabo.
noun	dentífrico	dentífrico	dentífrico	el	el	masculine	singular_default	not_applicable	not_applicable	toothpaste	toothpaste in bathroom	body_health_hygiene	El dentífrico está abierto.	El dentífrico está abierto.
noun	peine	peine	peine	el	el	masculine	singular_default	not_applicable	not_applicable	comb	comb in bag	body_health_hygiene	El peine está en el bolso.	El peine está en el bolso.
noun	desodorante	desodorante	desodorante	el	el	masculine	singular_default	not_applicable	not_applicable	deodorant	bathroom item	body_health_hygiene	El desodorante está en el baño.	El desodorante está en el baño.
noun	perfume	perfume	perfume	el	el	masculine	singular_default	not_applicable	not_applicable	perfume	small bottle	body_health_hygiene	El perfume está en la mesa.	El perfume está en la mesa.
noun	pañuelo	pañuelo	pañuelo	el	el	masculine	singular_default	not_applicable	not_applicable	tissue or handkerchief	using a tissue	body_health_hygiene	Necesito un pañuelo.	Necesito un pañuelo.
noun	descanso	descanso	descanso	el	el	masculine	singular_default	not_applicable	not_applicable	rest or break	short rest	body_health_hygiene	El descanso dura diez minutos.	El descanso dura diez minutos.
noun	edificio	edificio	edificio	el	el	masculine	singular_default	not_applicable	not_applicable	building	building in city	home_city_travel_nature	El edificio es alto.	El edificio es alto.
noun	portal	portal	portal	el	el	masculine	singular_default	not_applicable	not_applicable	building entrance	building entrance	home_city_travel_nature	El portal está cerrado.	El portal está cerrado.
noun	terraza	terraza	terraza	la	la	feminine	singular_default	not_applicable	not_applicable	terrace	terrace at home	home_city_travel_nature	La terraza tiene una mesa.	La terraza tiene una mesa.
noun	patio	patio	patio	el	el	masculine	singular_default	not_applicable	not_applicable	patio or courtyard	outside area	home_city_travel_nature	El patio tiene flores.	El patio tiene flores.
noun	sótano	sótano	sótano	el	el	masculine	singular_default	not_applicable	not_applicable	basement	room below	home_city_travel_nature	El sótano está abajo.	El sótano está abajo.
noun	tejado	tejado	tejado	el	el	masculine	singular_default	not_applicable	not_applicable	roof	roof of house	home_city_travel_nature	El tejado es rojo.	El tejado es rojo.
noun	chimenea	chimenea	chimenea	la	la	feminine	singular_default	not_applicable	not_applicable	fireplace or chimney	home heating	home_city_travel_nature	La chimenea está en la sala.	La chimenea está en la sala.
noun	timbre	timbre	timbre	el	el	masculine	singular_default	not_applicable	not_applicable	doorbell	ringing bell	home_city_travel_nature	El timbre suena fuerte.	El timbre suena fuerte.
noun	llavero	llavero	llavero	el	el	masculine	singular_default	not_applicable	not_applicable	key ring	keys together	home_city_travel_nature	El llavero tiene dos llaves.	El llavero tiene dos llaves.
noun	basura	basura	basura	la	la	feminine	singular_default	not_applicable	not_applicable	trash	trash in kitchen	home_city_travel_nature	La basura está en la cocina.	La basura está en la cocina.
noun	papelera	papelera	papelera	la	la	feminine	singular_default	not_applicable	not_applicable	wastebasket	trash bin	home_city_travel_nature	La papelera está llena.	La papelera está llena.
noun	fregadero	fregadero	fregadero	el	el	masculine	singular_default	not_applicable	not_applicable	sink	kitchen sink	home_city_travel_nature	El fregadero está limpio.	El fregadero está limpio.
noun	grifo	grifo	grifo	el	el	masculine	singular_default	not_applicable	not_applicable	tap or faucet	water tap	home_city_travel_nature	El grifo tiene agua fría.	El grifo tiene agua fría.
noun	bañera	bañera	bañera	la	la	feminine	singular_default	not_applicable	not_applicable	bathtub	bathroom object	home_city_travel_nature	La bañera está limpia.	La bañera está limpia.
noun	lavabo	lavabo	lavabo	el	el	masculine	singular_default	not_applicable	not_applicable	washbasin	bathroom sink	home_city_travel_nature	El lavabo está junto al espejo.	El lavabo está junto al espejo.
noun	inodoro	inodoro	inodoro	el	el	masculine	singular_default	not_applicable	not_applicable	toilet	bathroom fixture	home_city_travel_nature	El inodoro está en el baño.	El inodoro está en el baño.
noun	avenida	avenida	avenida	la	la	feminine	singular_default	not_applicable	not_applicable	avenue	city street	home_city_travel_nature	La avenida es larga.	La avenida es larga.
noun	carretera	carretera	carretera	la	la	feminine	singular_default	not_applicable	not_applicable	road	road outside city	home_city_travel_nature	La carretera va al pueblo.	La carretera va al pueblo.
noun	rotonda	rotonda	rotonda	la	la	feminine	singular_default	not_applicable	not_applicable	roundabout	road intersection	home_city_travel_nature	La rotonda está cerca.	La rotonda está cerca.
noun	túnel	túnel	túnel	el	el	masculine	singular_default	not_applicable	not_applicable	tunnel	road tunnel	home_city_travel_nature	El túnel es oscuro.	El túnel es oscuro.
noun	andén	andén	andén	el	el	masculine	singular_default	not_applicable	not_applicable	platform	train platform	home_city_travel_nature	El tren sale del andén.	El tren sale del andén.
noun	taquilla	taquilla	taquilla	la	la	feminine	singular_default	not_applicable	not_applicable	ticket office	buying a ticket	home_city_travel_nature	La taquilla abre a las nueve.	La taquilla abre a las nueve.
noun	equipaje	equipaje	equipaje	el	el	masculine	singular_default	not_applicable	not_applicable	luggage	travel bags	home_city_travel_nature	El equipaje está en el hotel.	El equipaje está en el hotel.
noun	hostal	hostal	hostal	el	el	masculine	singular_default	not_applicable	not_applicable	hostel	cheap lodging	home_city_travel_nature	El hostal es barato.	El hostal es barato.
noun	reserva	reserva	reserva	la	la	feminine	singular_default	not_applicable	not_applicable	reservation	hotel reservation	home_city_travel_nature	La reserva está confirmada.	La reserva está confirmada.
noun	mar	mar	mar	el	el	masculine	singular_default	not_applicable	not_applicable	sea	sea near beach	home_city_travel_nature	El mar está tranquilo.	El mar está tranquilo.
noun	bosque	bosque	bosque	el	el	masculine	singular_default	not_applicable	not_applicable	forest	walking in forest	home_city_travel_nature	El bosque tiene muchos árboles.	El bosque tiene muchos árboles.
noun	campo	campo	campo	el	el	masculine	singular_default	not_applicable	not_applicable	countryside or field	outside city	home_city_travel_nature	El campo está verde.	El campo está verde.
noun	isla	isla	isla	la	la	feminine	singular_default	not_applicable	not_applicable	island	island travel	home_city_travel_nature	La isla está lejos.	La isla está lejos.
noun	costa	costa	costa	la	la	feminine	singular_default	not_applicable	not_applicable	coast	coastal place	home_city_travel_nature	La costa tiene playas.	La costa tiene playas.
noun	arena	arena	arena	la	la	feminine	singular_default	not_applicable	not_applicable	sand	sand on beach	home_city_travel_nature	La arena está caliente.	La arena está caliente.
noun	piedra	piedra	piedra	la	la	feminine	singular_default	not_applicable	not_applicable	stone	stone on path	home_city_travel_nature	La piedra está en el camino.	La piedra está en el camino.
noun	árbol	árbol	árbol	el	el	masculine	singular_default	not_applicable	not_applicable	tree	tree in park	home_city_travel_nature	El árbol da sombra.	El árbol da sombra.
noun	flor	flor	flor	la	la	feminine	singular_default	not_applicable	not_applicable	flower	flower in garden	home_city_travel_nature	La flor es amarilla.	La flor es amarilla.
noun	hoja	hoja	hoja	la	la	feminine	singular_default	not_applicable	not_applicable	leaf	leaf on tree	home_city_travel_nature	La hoja está verde.	La hoja está verde.
noun	planta	planta	planta	la	la	feminine	singular_default	not_applicable	not_applicable	plant	plant at home	home_city_travel_nature	La planta necesita agua.	La planta necesita agua.
noun	animal	animal	animal	el	el	masculine	singular_default	not_applicable	not_applicable	animal	animal in park	home_city_travel_nature	El animal bebe agua.	El animal bebe agua.
noun	perro	perro	perro	el	el	masculine	singular_default	not_applicable	not_applicable	dog	dog at home	home_city_travel_nature	El perro duerme en casa.	El perro duerme en casa.
noun	gato	gato	gato	el	el	masculine	singular_default	not_applicable	not_applicable	cat	cat in house	home_city_travel_nature	El gato está en la silla.	El gato está en la silla.
noun	pájaro	pájaro	pájaro	el	el	masculine	singular_default	not_applicable	not_applicable	bird	bird in tree	home_city_travel_nature	El pájaro canta en el árbol.	El pájaro canta en el árbol.
noun	pez	pez	pez	el	el	masculine	singular_default	not_applicable	not_applicable	fish as animal	fish in water	home_city_travel_nature	El pez nada en el río.	El pez nada en el río.
noun	tormenta	tormenta	tormenta	la	la	feminine	singular_default	not_applicable	not_applicable	storm	bad weather	home_city_travel_nature	La tormenta llega por la tarde.	La tormenta llega por la tarde.
noun	niebla	niebla	niebla	la	la	feminine	singular_default	not_applicable	not_applicable	fog	foggy morning	home_city_travel_nature	La niebla está en la carretera.	La niebla está en la carretera.
noun	hielo	hielo	hielo	el	el	masculine	singular_default	not_applicable	not_applicable	ice	ice in glass	home_city_travel_nature	El hielo está en el vaso.	El hielo está en el vaso.
noun	sombra	sombra	sombra	la	la	feminine	singular_default	not_applicable	not_applicable	shade or shadow	shade under tree	home_city_travel_nature	La sombra está bajo el árbol.	La sombra está bajo el árbol.
noun	peluquería	peluquería	peluquería	la	la	feminine	singular_default	not_applicable	not_applicable	hair salon	service place	home_city_travel_nature	La peluquería abre hoy.	La peluquería abre hoy.
noun	buzón	buzón	buzón	el	el	masculine	singular_default	not_applicable	not_applicable	mailbox	mailbox at street	home_city_travel_nature	El buzón está en la esquina.	El buzón está en la esquina.
noun	sello	sello	sello	el	el	masculine	singular_default	not_applicable	not_applicable	stamp	stamp on letter	home_city_travel_nature	El sello está en la carta.	El sello está en la carta.
noun	formulario	formulario	formulario	el	el	masculine	singular_default	not_applicable	not_applicable	form	form on desk	home_city_travel_nature	El formulario está completo.	El formulario está completo.
noun	firma	firma	firma	la	la	feminine	singular_default	not_applicable	not_applicable	signature	signature on form	home_city_travel_nature	La firma está al final.	La firma está al final.
noun	carné	carné	carné	el	el	masculine	singular_default	not_applicable	not_applicable	identity card	card in wallet	home_city_travel_nature	El carné está en la cartera.	El carné está en la cartera.
noun	licencia	licencia	licencia	la	la	feminine	singular_default	not_applicable	not_applicable	license	driver license	home_city_travel_nature	La licencia está vigente.	La licencia está vigente.
noun	cajero	cajero	cajero	el	el	masculine	singular_default	not_applicable	not_applicable	cash machine or cashier	cash machine	home_city_travel_nature	El cajero está junto al banco.	El cajero está junto al banco.
noun	moneda	moneda	moneda	la	la	feminine	singular_default	not_applicable	not_applicable	coin	coin in pocket	home_city_travel_nature	La moneda está en el bolsillo.	La moneda está en el bolsillo.
noun	frontera	frontera	frontera	la	la	feminine	singular_default	not_applicable	not_applicable	border	country border	home_city_travel_nature	La frontera está lejos.	La frontera está lejos.
noun	aduana	aduana	aduana	la	la	feminine	singular_default	not_applicable	not_applicable	customs	airport customs	home_city_travel_nature	La aduana está en el aeropuerto.	La aduana está en el aeropuerto.
noun	gasolinera	gasolinera	gasolinera	la	la	feminine	singular_default	not_applicable	not_applicable	gas station	fuel station	home_city_travel_nature	La gasolinera está abierta.	La gasolinera está abierta.
